date,drawdown_pct,running_max,underwater
2005-02-25,0.0,100000.0,False
2005-02-28,0.0,100000.0,False
2005-03-01,0.0,100000.0,False
2005-03-02,0.0,100000.0,False
2005-03-03,0.0,100000.0,False
2005-03-04,0.0,100000.0,False
2005-03-07,0.0,100000.0,False
2005-03-08,0.0,100000.0,False
2005-03-09,0.0,100000.0,False
2005-03-10,0.0,100000.0,False
2005-03-11,0.0,100000.0,False
2005-03-14,0.0,100000.0,False
2005-03-15,0.0,100000.0,False
2005-03-16,0.0,100000.0,False
2005-03-17,0.0,100000.0,False
2005-03-18,0.0,100000.0,False
2005-03-21,0.0,100000.0,False
2005-03-22,0.0,100000.0,False
2005-03-23,0.0,100000.0,False
2005-03-24,0.0,100000.0,False
2005-03-28,0.0,100000.0,False
2005-03-29,0.0,100000.0,False
2005-03-30,0.0,100000.0,False
2005-03-31,0.0,100000.0,False
2005-04-01,0.0,100000.0,False
2005-04-04,0.0,100000.0,False
2005-04-05,0.0,100000.0,False
2005-04-06,0.0,100000.0,False
2005-04-07,0.0,100000.0,False
2005-04-08,0.0,100000.0,False
2005-04-11,0.0,100000.0,False
2005-04-12,0.0,100000.0,False
2005-04-13,0.0,100000.0,False
2005-04-14,0.0,100000.0,False
2005-04-15,0.0,100000.0,False
2005-04-18,0.0,100000.0,False
2005-04-19,0.0,100000.0,False
2005-04-20,0.0,100000.0,False
2005-04-21,0.0,100000.0,False
2005-04-22,0.0,100000.0,False
2005-04-25,0.0,100000.0,False
2005-04-26,0.0,100000.0,False
2005-04-27,0.0,100000.0,False
2005-04-28,0.0,100000.0,False
2005-04-29,0.0,100000.0,False
2005-05-02,0.0,100000.0,False
2005-05-03,0.0,100000.0,False
2005-05-04,0.0,100000.0,False
2005-05-05,0.0,100000.0,False
2005-05-06,0.0,100000.0,False
2005-05-09,0.0,100000.0,False
2005-05-10,0.0,100000.0,False
2005-05-11,0.0,100000.0,False
2005-05-12,0.0,100000.0,False
2005-05-13,0.0,100000.0,False
2005-05-16,0.0,100000.0,False
2005-05-17,0.0,100000.0,False
2005-05-18,0.0,100000.0,False
2005-05-19,0.0,100000.0,False
2005-05-20,0.0,100000.0,False
2005-05-23,0.0,100000.0,False
2005-05-24,0.0,100000.0,False
2005-05-25,0.0,100000.0,False
2005-05-26,0.0,100000.0,False
2005-05-27,0.0,100000.0,False
2005-05-31,0.0,100000.0,False
2005-06-01,0.0,100000.0,False
2005-06-02,0.0,100000.0,False
2005-06-03,0.0,100000.0,False
2005-06-06,0.0,100000.0,False
2005-06-07,0.0,100000.0,False
2005-06-08,0.0,100000.0,False
2005-06-09,0.0,100000.0,False
2005-06-10,0.0,100000.0,False
2005-06-13,0.0,100000.0,False
2005-06-14,0.0,100000.0,False
2005-06-15,0.0,100000.0,False
2005-06-16,0.0,100000.0,False
2005-06-17,0.0,100000.0,False
2005-06-20,0.0,100000.0,False
2005-06-21,0.0,100000.0,False
2005-06-22,0.0,100000.0,False
2005-06-23,0.0,100000.0,False
2005-06-24,0.0,100000.0,False
2005-06-27,0.0,100000.0,False
2005-06-28,0.0,100000.0,False
2005-06-29,0.0,100000.0,False
2005-06-30,0.0,100000.0,False
2005-07-01,0.0,100000.0,False
2005-07-04,0.0,100000.0,False
2005-07-05,0.0,100000.0,False
2005-07-06,0.0,100000.0,False
2005-07-07,0.0,100000.0,False
2005-07-08,0.0,100000.0,False
2005-07-11,0.0,100000.0,False
2005-07-12,0.0,100000.0,False
2005-07-13,0.0,100000.0,False
2005-07-14,0.0,100000.0,False
2005-07-15,0.0,100000.0,False
2005-07-18,0.0,100000.0,False
2005-07-19,0.0,100000.0,False
2005-07-20,0.0,100000.0,False
2005-07-21,0.0,100000.0,False
2005-07-22,0.0,100000.0,False
2005-07-25,0.0,100000.0,False
2005-07-26,0.0,100000.0,False
2005-07-27,0.0,100000.0,False
2005-07-28,0.0,100000.0,False
